noise_rate,error_rate,dataset,noise_type,causal,initial_noise,seed
0.6,0.68068,cifar10n_random3,sym,0,0.4,3
0.7,0.75204,cifar10n_random3,sym,0,0.4,3
0.8,0.82834,cifar10n_random3,sym,0,0.4,3
0.9,0.9,cifar10n_random3,sym,0,0.4,3
0.1,0.574,balancescale,instance,1,0.01,2
0.2,0.59,balancescale,instance,1,0.01,2
0.3,0.604,balancescale,instance,1,0.01,2
0.4,0.596,balancescale,instance,1,0.01,2
0.5,0.62,balancescale,instance,1,0.01,2
0.6,0.644,balancescale,instance,1,0.01,2
0.7,0.658,balancescale,instance,1,0.01,2
0.8,0.68,balancescale,instance,1,0.01,2
0.9,0.708,balancescale,instance,1,0.01,2
0.1,0.578,balancescale,instance,1,0.2,2
0.2,0.616,balancescale,instance,1,0.2,2
0.3,0.61,balancescale,instance,1,0.2,2
0.4,0.612,balancescale,instance,1,0.2,2
0.5,0.586,balancescale,instance,1,0.2,2
0.6,0.636,balancescale,instance,1,0.2,2
0.7,0.674,balancescale,instance,1,0.2,2
0.8,0.7,balancescale,instance,1,0.2,2
0.9,0.71,balancescale,instance,1,0.2,2
0.1,0.654,balancescale,instance,1,0.4,2
0.2,0.654,balancescale,instance,1,0.4,2
0.3,0.62,balancescale,instance,1,0.4,2
0.4,0.66,balancescale,instance,1,0.4,2
0.5,0.616,balancescale,instance,1,0.4,2
0.6,0.628,balancescale,instance,1,0.4,2
0.7,0.674,balancescale,instance,1,0.4,2
0.8,0.696,balancescale,instance,1,0.4,2
0.9,0.67,balancescale,instance,1,0.4,2
0.1,0.662,balancescale,instance,1,0.6,2
0.2,0.682,balancescale,instance,1,0.6,2
0.3,0.686,balancescale,instance,1,0.6,2
0.4,0.686,balancescale,instance,1,0.6,2
0.5,0.65,balancescale,instance,1,0.6,2
0.6,0.646,balancescale,instance,1,0.6,2
0.7,0.66,balancescale,instance,1,0.6,2
0.8,0.704,balancescale,instance,1,0.6,2
0.9,0.66,balancescale,instance,1,0.6,2
0.1,0.682,balancescale,instance,1,0.8,2
0.2,0.662,balancescale,instance,1,0.8,2
0.3,0.64,balancescale,instance,1,0.8,2
0.4,0.684,balancescale,instance,1,0.8,2
0.5,0.642,balancescale,instance,1,0.8,2
0.6,0.654,balancescale,instance,1,0.8,2
0.7,0.7,balancescale,instance,1,0.8,2
0.8,0.682,balancescale,instance,1,0.8,2
0.9,0.71,balancescale,instance,1,0.8,2
0.1,0.532,balancescale,instance,1,0.01,3
0.2,0.574,balancescale,instance,1,0.01,3
0.3,0.612,balancescale,instance,1,0.01,3
0.4,0.656,balancescale,instance,1,0.01,3
0.5,0.646,balancescale,instance,1,0.01,3
0.6,0.654,balancescale,instance,1,0.01,3
0.7,0.66,balancescale,instance,1,0.01,3
0.8,0.684,balancescale,instance,1,0.01,3
0.9,0.73,balancescale,instance,1,0.01,3
0.1,0.592,balancescale,instance,1,0.2,3
0.2,0.586,balancescale,instance,1,0.2,3
0.3,0.61,balancescale,instance,1,0.2,3
0.4,0.662,balancescale,instance,1,0.2,3
0.5,0.638,balancescale,instance,1,0.2,3
0.6,0.662,balancescale,instance,1,0.2,3
0.7,0.652,balancescale,instance,1,0.2,3
0.8,0.666,balancescale,instance,1,0.2,3
0.9,0.692,balancescale,instance,1,0.2,3
0.1,0.602,balancescale,instance,1,0.4,3
0.2,0.602,balancescale,instance,1,0.4,3
0.3,0.618,balancescale,instance,1,0.4,3
0.4,0.59,balancescale,instance,1,0.4,3
0.5,0.654,balancescale,instance,1,0.4,3
0.6,0.664,balancescale,instance,1,0.4,3
0.7,0.626,balancescale,instance,1,0.4,3
0.8,0.676,balancescale,instance,1,0.4,3
0.9,0.65,balancescale,instance,1,0.4,3
0.1,0.636,balancescale,instance,1,0.6,3
0.2,0.67,balancescale,instance,1,0.6,3
0.3,0.666,balancescale,instance,1,0.6,3
0.4,0.588,balancescale,instance,1,0.6,3
0.5,0.652,balancescale,instance,1,0.6,3
0.6,0.654,balancescale,instance,1,0.6,3
0.7,0.646,balancescale,instance,1,0.6,3
0.8,0.69,balancescale,instance,1,0.6,3
0.9,0.658,balancescale,instance,1,0.6,3
0.1,0.67,balancescale,instance,1,0.8,3
0.2,0.688,balancescale,instance,1,0.8,3
0.3,0.654,balancescale,instance,1,0.8,3
0.4,0.626,balancescale,instance,1,0.8,3
0.5,0.69,balancescale,instance,1,0.8,3
0.6,0.698,balancescale,instance,1,0.8,3
0.7,0.662,balancescale,instance,1,0.8,3
0.8,0.668,balancescale,instance,1,0.8,3
0.9,0.66,balancescale,instance,1,0.8,3
0.1,0.562,balancescale,instance,1,0.01,4
0.2,0.592,balancescale,instance,1,0.01,4
0.3,0.628,balancescale,instance,1,0.01,4
0.4,0.616,balancescale,instance,1,0.01,4
0.5,0.602,balancescale,instance,1,0.01,4
0.6,0.602,balancescale,instance,1,0.01,4
0.7,0.69,balancescale,instance,1,0.01,4
0.8,0.694,balancescale,instance,1,0.01,4
0.9,0.702,balancescale,instance,1,0.01,4
0.1,0.604,balancescale,instance,1,0.2,4
0.2,0.622,balancescale,instance,1,0.2,4
0.3,0.622,balancescale,instance,1,0.2,4
0.4,0.61,balancescale,instance,1,0.2,4
0.5,0.598,balancescale,instance,1,0.2,4
0.6,0.62,balancescale,instance,1,0.2,4
0.7,0.682,balancescale,instance,1,0.2,4
0.8,0.672,balancescale,instance,1,0.2,4
0.9,0.662,balancescale,instance,1,0.2,4
0.1,0.674,balancescale,instance,1,0.4,4
0.2,0.658,balancescale,instance,1,0.4,4
0.3,0.638,balancescale,instance,1,0.4,4
0.4,0.664,balancescale,instance,1,0.4,4
0.5,0.624,balancescale,instance,1,0.4,4
0.6,0.68,balancescale,instance,1,0.4,4
0.7,0.654,balancescale,instance,1,0.4,4
0.8,0.69,balancescale,instance,1,0.4,4
0.9,0.688,balancescale,instance,1,0.4,4
0.1,0.674,balancescale,instance,1,0.6,4
0.2,0.678,balancescale,instance,1,0.6,4
0.3,0.654,balancescale,instance,1,0.6,4
0.4,0.688,balancescale,instance,1,0.6,4
0.5,0.624,balancescale,instance,1,0.6,4
0.6,0.664,balancescale,instance,1,0.6,4
0.7,0.662,balancescale,instance,1,0.6,4
0.8,0.682,balancescale,instance,1,0.6,4
0.9,0.64,balancescale,instance,1,0.6,4
0.1,0.706,balancescale,instance,1,0.8,4
0.2,0.688,balancescale,instance,1,0.8,4
0.3,0.716,balancescale,instance,1,0.8,4
0.4,0.708,balancescale,instance,1,0.8,4
0.5,0.648,balancescale,instance,1,0.8,4
0.6,0.694,balancescale,instance,1,0.8,4
0.7,0.654,balancescale,instance,1,0.8,4
0.8,0.63,balancescale,instance,1,0.8,4
0.9,0.634,balancescale,instance,1,0.8,4
0.1,0.542,balancescale,instance,1,0.01,5
0.2,0.588,balancescale,instance,1,0.01,5
0.3,0.584,balancescale,instance,1,0.01,5
0.4,0.642,balancescale,instance,1,0.01,5
0.5,0.66,balancescale,instance,1,0.01,5
0.6,0.68,balancescale,instance,1,0.01,5
0.7,0.666,balancescale,instance,1,0.01,5
0.8,0.688,balancescale,instance,1,0.01,5
0.9,0.714,balancescale,instance,1,0.01,5
0.1,0.576,balancescale,instance,1,0.2,5
0.2,0.584,balancescale,instance,1,0.2,5
0.3,0.614,balancescale,instance,1,0.2,5
0.4,0.626,balancescale,instance,1,0.2,5
0.5,0.68,balancescale,instance,1,0.2,5
0.6,0.662,balancescale,instance,1,0.2,5
0.7,0.66,balancescale,instance,1,0.2,5
0.8,0.662,balancescale,instance,1,0.2,5
0.9,0.718,balancescale,instance,1,0.2,5
0.1,0.574,balancescale,instance,1,0.4,5
0.2,0.574,balancescale,instance,1,0.4,5
0.3,0.586,balancescale,instance,1,0.4,5
0.4,0.598,balancescale,instance,1,0.4,5
0.5,0.622,balancescale,instance,1,0.4,5
0.6,0.646,balancescale,instance,1,0.4,5
0.7,0.64,balancescale,instance,1,0.4,5
0.8,0.698,balancescale,instance,1,0.4,5
0.9,0.672,balancescale,instance,1,0.4,5
0.1,0.612,balancescale,instance,1,0.6,5
0.2,0.62,balancescale,instance,1,0.6,5
0.3,0.672,balancescale,instance,1,0.6,5
0.4,0.662,balancescale,instance,1,0.6,5
0.5,0.62,balancescale,instance,1,0.6,5
0.6,0.68,balancescale,instance,1,0.6,5
0.7,0.662,balancescale,instance,1,0.6,5
0.8,0.664,balancescale,instance,1,0.6,5
0.9,0.666,balancescale,instance,1,0.6,5
0.1,0.672,balancescale,instance,1,0.8,5
0.2,0.672,balancescale,instance,1,0.8,5
0.3,0.656,balancescale,instance,1,0.8,5
0.4,0.662,balancescale,instance,1,0.8,5
0.5,0.662,balancescale,instance,1,0.8,5
0.6,0.684,balancescale,instance,1,0.8,5
0.7,0.666,balancescale,instance,1,0.8,5
0.8,0.66,balancescale,instance,1,0.8,5
0.9,0.672,balancescale,instance,1,0.8,5
0.1,0.552,balancescale,pair,1,0.01,1
0.2,0.56,balancescale,pair,1,0.01,1
0.3,0.594,balancescale,pair,1,0.01,1
0.4,0.612,balancescale,pair,1,0.01,1
0.5,0.634,balancescale,pair,1,0.01,1
0.6,0.65,balancescale,pair,1,0.01,1
0.7,0.672,balancescale,pair,1,0.01,1
0.8,0.704,balancescale,pair,1,0.01,1
0.9,0.736,balancescale,pair,1,0.01,1
0.1,0.566,balancescale,pair,1,0.2,1
0.2,0.588,balancescale,pair,1,0.2,1
0.3,0.616,balancescale,pair,1,0.2,1
0.4,0.614,balancescale,pair,1,0.2,1
0.5,0.596,balancescale,pair,1,0.2,1
0.6,0.644,balancescale,pair,1,0.2,1
0.7,0.648,balancescale,pair,1,0.2,1
0.8,0.71,balancescale,pair,1,0.2,1
0.9,0.708,balancescale,pair,1,0.2,1
0.1,0.626,balancescale,pair,1,0.4,1
0.2,0.636,balancescale,pair,1,0.4,1
0.3,0.614,balancescale,pair,1,0.4,1
0.4,0.66,balancescale,pair,1,0.4,1
0.5,0.628,balancescale,pair,1,0.4,1
0.6,0.644,balancescale,pair,1,0.4,1
0.7,0.674,balancescale,pair,1,0.4,1
0.8,0.694,balancescale,pair,1,0.4,1
0.9,0.7,balancescale,pair,1,0.4,1
0.1,0.662,balancescale,pair,1,0.6,1
0.2,0.67,balancescale,pair,1,0.6,1
0.3,0.662,balancescale,pair,1,0.6,1
0.4,0.65,balancescale,pair,1,0.6,1
0.5,0.634,balancescale,pair,1,0.6,1
0.6,0.684,balancescale,pair,1,0.6,1
0.7,0.664,balancescale,pair,1,0.6,1
0.8,0.646,balancescale,pair,1,0.6,1
0.9,0.66,balancescale,pair,1,0.6,1
0.1,0.694,balancescale,pair,1,0.8,1
0.2,0.696,balancescale,pair,1,0.8,1
0.3,0.686,balancescale,pair,1,0.8,1
0.4,0.69,balancescale,pair,1,0.8,1
0.5,0.676,balancescale,pair,1,0.8,1
0.6,0.666,balancescale,pair,1,0.8,1
0.7,0.642,balancescale,pair,1,0.8,1
0.8,0.688,balancescale,pair,1,0.8,1
0.9,0.698,balancescale,pair,1,0.8,1
0.1,0.568,balancescale,pair,1,0.01,2
0.2,0.552,balancescale,pair,1,0.01,2
0.3,0.588,balancescale,pair,1,0.01,2
0.4,0.604,balancescale,pair,1,0.01,2
0.5,0.64,balancescale,pair,1,0.01,2
0.6,0.662,balancescale,pair,1,0.01,2
0.7,0.674,balancescale,pair,1,0.01,2
0.8,0.702,balancescale,pair,1,0.01,2
0.9,0.694,balancescale,pair,1,0.01,2
0.1,0.558,balancescale,pair,1,0.2,2
0.2,0.576,balancescale,pair,1,0.2,2
0.3,0.574,balancescale,pair,1,0.2,2
0.4,0.622,balancescale,pair,1,0.2,2
0.5,0.634,balancescale,pair,1,0.2,2
0.6,0.72,balancescale,pair,1,0.2,2
0.7,0.682,balancescale,pair,1,0.2,2
0.8,0.692,balancescale,pair,1,0.2,2
0.9,0.714,balancescale,pair,1,0.2,2
0.1,0.30982,cifar10n_random3,sym,0,0.2,4
0.2,0.38384,cifar10n_random3,sym,0,0.2,4
0.3,0.45528,cifar10n_random3,sym,0,0.2,4
0.4,0.53046,cifar10n_random3,sym,0,0.2,4
0.5,0.60504,cifar10n_random3,sym,0,0.2,4
0.6,0.67662,cifar10n_random3,sym,0,0.2,4
0.7,0.75054,cifar10n_random3,sym,0,0.2,4
0.8,0.82426,cifar10n_random3,sym,0,0.2,4
0.9,0.90014,cifar10n_random3,sym,0,0.2,4
0.1,0.592,balancescale,pair,1,0.4,2
0.2,0.59,balancescale,pair,1,0.4,2
0.3,0.604,balancescale,pair,1,0.4,2
0.4,0.66,balancescale,pair,1,0.4,2
0.5,0.664,balancescale,pair,1,0.4,2
0.6,0.634,balancescale,pair,1,0.4,2
0.7,0.67,balancescale,pair,1,0.4,2
0.8,0.636,balancescale,pair,1,0.4,2
0.9,0.666,balancescale,pair,1,0.4,2
0.1,0.628,balancescale,pair,1,0.6,2
0.2,0.644,balancescale,pair,1,0.6,2
0.3,0.646,balancescale,pair,1,0.6,2
0.4,0.634,balancescale,pair,1,0.6,2
0.5,0.68,balancescale,pair,1,0.6,2
0.6,0.64,balancescale,pair,1,0.6,2
0.7,0.67,balancescale,pair,1,0.6,2
0.8,0.694,balancescale,pair,1,0.6,2
0.9,0.674,balancescale,pair,1,0.6,2
0.1,0.666,balancescale,pair,1,0.8,2
0.2,0.656,balancescale,pair,1,0.8,2
0.3,0.68,balancescale,pair,1,0.8,2
0.4,0.692,balancescale,pair,1,0.8,2
0.5,0.69,balancescale,pair,1,0.8,2
0.6,0.656,balancescale,pair,1,0.8,2
0.7,0.67,balancescale,pair,1,0.8,2
0.8,0.652,balancescale,pair,1,0.8,2
0.9,0.66,balancescale,pair,1,0.8,2
0.1,0.524,balancescale,pair,1,0.01,3
0.2,0.532,balancescale,pair,1,0.01,3
0.3,0.56,balancescale,pair,1,0.01,3
0.4,0.584,balancescale,pair,1,0.01,3
0.5,0.618,balancescale,pair,1,0.01,3
0.6,0.626,balancescale,pair,1,0.01,3
0.7,0.662,balancescale,pair,1,0.01,3
0.8,0.68,balancescale,pair,1,0.01,3
0.9,0.724,balancescale,pair,1,0.01,3
0.1,0.584,balancescale,pair,1,0.2,3
0.2,0.582,balancescale,pair,1,0.2,3
0.3,0.62,balancescale,pair,1,0.2,3
0.4,0.63,balancescale,pair,1,0.2,3
0.5,0.632,balancescale,pair,1,0.2,3
0.6,0.656,balancescale,pair,1,0.2,3
0.7,0.662,balancescale,pair,1,0.2,3
0.8,0.682,balancescale,pair,1,0.2,3
0.9,0.682,balancescale,pair,1,0.2,3
0.1,0.584,balancescale,pair,1,0.4,3
0.2,0.626,balancescale,pair,1,0.4,3
0.3,0.628,balancescale,pair,1,0.4,3
0.4,0.632,balancescale,pair,1,0.4,3
0.5,0.668,balancescale,pair,1,0.4,3
0.6,0.636,balancescale,pair,1,0.4,3
0.7,0.632,balancescale,pair,1,0.4,3
0.8,0.644,balancescale,pair,1,0.4,3
0.9,0.69,balancescale,pair,1,0.4,3
0.1,0.586,balancescale,pair,1,0.6,3
0.2,0.612,balancescale,pair,1,0.6,3
0.3,0.63,balancescale,pair,1,0.6,3
0.4,0.652,balancescale,pair,1,0.6,3
0.5,0.642,balancescale,pair,1,0.6,3
0.6,0.6,balancescale,pair,1,0.6,3
0.7,0.676,balancescale,pair,1,0.6,3
0.8,0.676,balancescale,pair,1,0.6,3
0.9,0.666,balancescale,pair,1,0.6,3
0.1,0.65,balancescale,pair,1,0.8,3
0.2,0.654,balancescale,pair,1,0.8,3
0.3,0.64,balancescale,pair,1,0.8,3
0.4,0.654,balancescale,pair,1,0.8,3
0.5,0.648,balancescale,pair,1,0.8,3
0.6,0.654,balancescale,pair,1,0.8,3
0.7,0.664,balancescale,pair,1,0.8,3
0.8,0.674,balancescale,pair,1,0.8,3
0.9,0.674,balancescale,pair,1,0.8,3
0.1,0.532,balancescale,pair,1,0.01,4
0.2,0.598,balancescale,pair,1,0.01,4
0.3,0.598,balancescale,pair,1,0.01,4
0.4,0.614,balancescale,pair,1,0.01,4
0.5,0.618,balancescale,pair,1,0.01,4
0.6,0.594,balancescale,pair,1,0.01,4
0.7,0.7,balancescale,pair,1,0.01,4
0.8,0.706,balancescale,pair,1,0.01,4
0.9,0.716,balancescale,pair,1,0.01,4
0.1,0.604,balancescale,pair,1,0.2,4
0.2,0.574,balancescale,pair,1,0.2,4
0.3,0.6,balancescale,pair,1,0.2,4
0.4,0.618,balancescale,pair,1,0.2,4
0.5,0.614,balancescale,pair,1,0.2,4
0.6,0.636,balancescale,pair,1,0.2,4
0.7,0.696,balancescale,pair,1,0.2,4
0.8,0.69,balancescale,pair,1,0.2,4
0.9,0.686,balancescale,pair,1,0.2,4
0.1,0.634,balancescale,pair,1,0.4,4
0.2,0.632,balancescale,pair,1,0.4,4
0.3,0.636,balancescale,pair,1,0.4,4
0.4,0.662,balancescale,pair,1,0.4,4
0.5,0.664,balancescale,pair,1,0.4,4
0.6,0.656,balancescale,pair,1,0.4,4
0.7,0.688,balancescale,pair,1,0.4,4
0.8,0.668,balancescale,pair,1,0.4,4
0.9,0.648,balancescale,pair,1,0.4,4
0.1,0.642,balancescale,pair,1,0.6,4
0.2,0.61,balancescale,pair,1,0.6,4
0.3,0.62,balancescale,pair,1,0.6,4
0.4,0.602,balancescale,pair,1,0.6,4
0.5,0.652,balancescale,pair,1,0.6,4
0.6,0.644,balancescale,pair,1,0.6,4
0.7,0.628,balancescale,pair,1,0.6,4
0.8,0.67,balancescale,pair,1,0.6,4
0.9,0.656,balancescale,pair,1,0.6,4
0.1,0.66,balancescale,pair,1,0.8,4
0.2,0.65,balancescale,pair,1,0.8,4
0.3,0.664,balancescale,pair,1,0.8,4
0.4,0.636,balancescale,pair,1,0.8,4
0.5,0.684,balancescale,pair,1,0.8,4
0.6,0.662,balancescale,pair,1,0.8,4
0.7,0.64,balancescale,pair,1,0.8,4
0.8,0.652,balancescale,pair,1,0.8,4
0.9,0.662,balancescale,pair,1,0.8,4
0.1,0.512,balancescale,pair,1,0.01,5
0.2,0.516,balancescale,pair,1,0.01,5
0.3,0.554,balancescale,pair,1,0.01,5
0.4,0.598,balancescale,pair,1,0.01,5
0.5,0.594,balancescale,pair,1,0.01,5
0.6,0.68,balancescale,pair,1,0.01,5
0.7,0.668,balancescale,pair,1,0.01,5
0.8,0.708,balancescale,pair,1,0.01,5
0.9,0.75,balancescale,pair,1,0.01,5
0.1,0.554,balancescale,pair,1,0.2,5
0.2,0.562,balancescale,pair,1,0.2,5
0.3,0.58,balancescale,pair,1,0.2,5
0.4,0.61,balancescale,pair,1,0.2,5
0.5,0.624,balancescale,pair,1,0.2,5
0.6,0.672,balancescale,pair,1,0.2,5
0.7,0.648,balancescale,pair,1,0.2,5
0.8,0.73,balancescale,pair,1,0.2,5
0.9,0.692,balancescale,pair,1,0.2,5
0.1,0.624,balancescale,pair,1,0.4,5
0.2,0.62,balancescale,pair,1,0.4,5
0.3,0.648,balancescale,pair,1,0.4,5
0.4,0.61,balancescale,pair,1,0.4,5
0.5,0.678,balancescale,pair,1,0.4,5
0.6,0.702,balancescale,pair,1,0.4,5
0.7,0.692,balancescale,pair,1,0.4,5
0.8,0.68,balancescale,pair,1,0.4,5
0.9,0.726,balancescale,pair,1,0.4,5
0.1,0.626,balancescale,pair,1,0.6,5
0.2,0.654,balancescale,pair,1,0.6,5
0.3,0.642,balancescale,pair,1,0.6,5
0.4,0.634,balancescale,pair,1,0.6,5
0.5,0.682,balancescale,pair,1,0.6,5
0.6,0.664,balancescale,pair,1,0.6,5
0.7,0.684,balancescale,pair,1,0.6,5
0.8,0.642,balancescale,pair,1,0.6,5
0.9,0.698,balancescale,pair,1,0.6,5
0.1,0.698,balancescale,pair,1,0.8,5
0.2,0.668,balancescale,pair,1,0.8,5
0.3,0.668,balancescale,pair,1,0.8,5
0.4,0.656,balancescale,pair,1,0.8,5
0.5,0.654,balancescale,pair,1,0.8,5
0.6,0.65,balancescale,pair,1,0.8,5
0.7,0.664,balancescale,pair,1,0.8,5
0.8,0.652,balancescale,pair,1,0.8,5
0.9,0.668,balancescale,pair,1,0.8,5
0.1,0.532,balancescale,sym,1,0.01,1
0.2,0.558,balancescale,sym,1,0.01,1
0.3,0.618,balancescale,sym,1,0.01,1
0.4,0.614,balancescale,sym,1,0.01,1
0.5,0.628,balancescale,sym,1,0.01,1
0.6,0.648,balancescale,sym,1,0.01,1
0.7,0.674,balancescale,sym,1,0.01,1
0.8,0.702,balancescale,sym,1,0.01,1
0.9,0.708,balancescale,sym,1,0.01,1
0.1,0.564,balancescale,sym,1,0.2,1
0.2,0.566,balancescale,sym,1,0.2,1
0.3,0.636,balancescale,sym,1,0.2,1
0.4,0.624,balancescale,sym,1,0.2,1
0.5,0.616,balancescale,sym,1,0.2,1
0.6,0.654,balancescale,sym,1,0.2,1
0.7,0.664,balancescale,sym,1,0.2,1
0.8,0.686,balancescale,sym,1,0.2,1
0.9,0.694,balancescale,sym,1,0.2,1
0.1,0.634,balancescale,sym,1,0.4,1
0.2,0.638,balancescale,sym,1,0.4,1
0.3,0.67,balancescale,sym,1,0.4,1
0.4,0.648,balancescale,sym,1,0.4,1
0.5,0.638,balancescale,sym,1,0.4,1
0.6,0.698,balancescale,sym,1,0.4,1
0.7,0.688,balancescale,sym,1,0.4,1
0.8,0.704,balancescale,sym,1,0.4,1
0.9,0.688,balancescale,sym,1,0.4,1
0.1,0.678,balancescale,sym,1,0.6,1
0.2,0.658,balancescale,sym,1,0.6,1
0.3,0.658,balancescale,sym,1,0.6,1
0.4,0.668,balancescale,sym,1,0.6,1
0.5,0.676,balancescale,sym,1,0.6,1
0.6,0.692,balancescale,sym,1,0.6,1
0.7,0.664,balancescale,sym,1,0.6,1
0.8,0.658,balancescale,sym,1,0.6,1
0.9,0.63,balancescale,sym,1,0.6,1
0.1,0.684,balancescale,sym,1,0.8,1
0.2,0.68,balancescale,sym,1,0.8,1
0.3,0.674,balancescale,sym,1,0.8,1
0.4,0.642,balancescale,sym,1,0.8,1
0.5,0.714,balancescale,sym,1,0.8,1
0.6,0.644,balancescale,sym,1,0.8,1
0.7,0.666,balancescale,sym,1,0.8,1
0.8,0.668,balancescale,sym,1,0.8,1
0.9,0.65,balancescale,sym,1,0.8,1
0.1,0.564,balancescale,sym,1,0.01,2
0.2,0.552,balancescale,sym,1,0.01,2
0.3,0.586,balancescale,sym,1,0.01,2
0.4,0.628,balancescale,sym,1,0.01,2
0.5,0.634,balancescale,sym,1,0.01,2
0.6,0.66,balancescale,sym,1,0.01,2
0.7,0.666,balancescale,sym,1,0.01,2
0.8,0.706,balancescale,sym,1,0.01,2
0.9,0.694,balancescale,sym,1,0.01,2
0.1,0.586,balancescale,sym,1,0.2,2
0.2,0.594,balancescale,sym,1,0.2,2
0.3,0.614,balancescale,sym,1,0.2,2
0.4,0.618,balancescale,sym,1,0.2,2
0.5,0.612,balancescale,sym,1,0.2,2
0.6,0.672,balancescale,sym,1,0.2,2
0.7,0.67,balancescale,sym,1,0.2,2
0.8,0.696,balancescale,sym,1,0.2,2
0.9,0.696,balancescale,sym,1,0.2,2
0.1,0.608,balancescale,sym,1,0.4,2
0.2,0.618,balancescale,sym,1,0.4,2
0.3,0.674,balancescale,sym,1,0.4,2
0.4,0.644,balancescale,sym,1,0.4,2
0.5,0.662,balancescale,sym,1,0.4,2
0.6,0.654,balancescale,sym,1,0.4,2
0.7,0.628,balancescale,sym,1,0.4,2
0.8,0.686,balancescale,sym,1,0.4,2
0.9,0.686,balancescale,sym,1,0.4,2
0.1,0.654,balancescale,sym,1,0.6,2
0.2,0.684,balancescale,sym,1,0.6,2
0.3,0.684,balancescale,sym,1,0.6,2
0.4,0.672,balancescale,sym,1,0.6,2
0.5,0.676,balancescale,sym,1,0.6,2
0.6,0.686,balancescale,sym,1,0.6,2
0.7,0.666,balancescale,sym,1,0.6,2
0.8,0.64,balancescale,sym,1,0.6,2
0.9,0.668,balancescale,sym,1,0.6,2
0.1,0.30982,cifar10n_random3,sym,0,0.4,4
0.2,0.38384,cifar10n_random3,sym,0,0.4,4
0.3,0.45528,cifar10n_random3,sym,0,0.4,4
0.4,0.53046,cifar10n_random3,sym,0,0.4,4
0.5,0.60504,cifar10n_random3,sym,0,0.4,4
0.6,0.67662,cifar10n_random3,sym,0,0.4,4
0.7,0.75054,cifar10n_random3,sym,0,0.4,4
0.8,0.82426,cifar10n_random3,sym,0,0.4,4
0.9,0.90014,cifar10n_random3,sym,0,0.4,4
0.1,0.682,balancescale,sym,1,0.8,2
0.2,0.652,balancescale,sym,1,0.8,2
0.3,0.678,balancescale,sym,1,0.8,2
0.4,0.692,balancescale,sym,1,0.8,2
0.5,0.65,balancescale,sym,1,0.8,2
0.6,0.632,balancescale,sym,1,0.8,2
0.7,0.676,balancescale,sym,1,0.8,2
0.8,0.66,balancescale,sym,1,0.8,2
0.9,0.65,balancescale,sym,1,0.8,2
0.1,0.52,balancescale,sym,1,0.01,3
0.2,0.534,balancescale,sym,1,0.01,3
0.3,0.566,balancescale,sym,1,0.01,3
0.4,0.578,balancescale,sym,1,0.01,3
0.5,0.622,balancescale,sym,1,0.01,3
0.6,0.626,balancescale,sym,1,0.01,3
0.7,0.68,balancescale,sym,1,0.01,3
0.8,0.702,balancescale,sym,1,0.01,3
