noise_rate,error_rate,dataset,noise_type,causal,initial_noise,seed
0.2,0.57275,waveform,instance,0,0.1,2
0.30000000000000004,0.61,waveform,instance,0,0.1,2
0.4,0.606,waveform,instance,0,0.1,2
0.5,0.63125,waveform,instance,0,0.1,2
0.6,0.6475,waveform,instance,0,0.1,2
0.7000000000000001,0.68125,waveform,instance,0,0.1,2
0.8,0.705,waveform,instance,0,0.1,2
0.9,0.72075,waveform,instance,0,0.1,2
0.1,0.548,waveform,instance,0,0.1,3
0.2,0.56675,waveform,instance,0,0.1,3
0.30000000000000004,0.59275,waveform,instance,0,0.1,3
0.4,0.61375,waveform,instance,0,0.1,3
0.5,0.6345,waveform,instance,0,0.1,3
0.6,0.6435,waveform,instance,0,0.1,3
0.7000000000000001,0.66925,waveform,instance,0,0.1,3
0.8,0.7015,waveform,instance,0,0.1,3
0.9,0.71375,waveform,instance,0,0.1,3
0.1,0.53875,waveform,pair,0,0.1,1
0.2,0.56425,waveform,pair,0,0.1,1
0.30000000000000004,0.58525,waveform,pair,0,0.1,1
0.4,0.61275,waveform,pair,0,0.1,1
0.5,0.62225,waveform,pair,0,0.1,1
0.6,0.662,waveform,pair,0,0.1,1
0.7000000000000001,0.6625,waveform,pair,0,0.1,1
0.8,0.69975,waveform,pair,0,0.1,1
0.9,0.72175,waveform,pair,0,0.1,1
0.1,0.53525,waveform,pair,0,0.1,2
0.2,0.54275,waveform,pair,0,0.1,2
0.30000000000000004,0.58175,waveform,pair,0,0.1,2
0.4,0.614,waveform,pair,0,0.1,2
0.5,0.63925,waveform,pair,0,0.1,2
0.6,0.646,waveform,pair,0,0.1,2
0.7000000000000001,0.68175,waveform,pair,0,0.1,2
0.8,0.70375,waveform,pair,0,0.1,2
0.9,0.72875,waveform,pair,0,0.1,2
0.1,0.52225,waveform,pair,0,0.1,3
0.2,0.5515,waveform,pair,0,0.1,3
0.30000000000000004,0.56825,waveform,pair,0,0.1,3
0.4,0.5985,waveform,pair,0,0.1,3
0.5,0.622,waveform,pair,0,0.1,3
0.6,0.646,waveform,pair,0,0.1,3
0.7000000000000001,0.68375,waveform,pair,0,0.1,3
0.8,0.7,waveform,pair,0,0.1,3
0.9,0.721,waveform,pair,0,0.1,3
0.1,0.53625,waveform,sym,0,0.1,1
0.2,0.56,waveform,sym,0,0.1,1
0.30000000000000004,0.5725,waveform,sym,0,0.1,1
0.4,0.59975,waveform,sym,0,0.1,1
0.5,0.63175,waveform,sym,0,0.1,1
0.6,0.6535,waveform,sym,0,0.1,1
0.7000000000000001,0.6765,waveform,sym,0,0.1,1
0.8,0.6965,waveform,sym,0,0.1,1
0.9,0.72925,waveform,sym,0,0.1,1
0.1,0.53525,waveform,sym,0,0.1,2
0.2,0.5605,waveform,sym,0,0.1,2
0.30000000000000004,0.58225,waveform,sym,0,0.1,2
0.4,0.604,waveform,sym,0,0.1,2
0.5,0.6305,waveform,sym,0,0.1,2
0.6,0.642,waveform,sym,0,0.1,2
0.7000000000000001,0.6725,waveform,sym,0,0.1,2
0.8,0.701,waveform,sym,0,0.1,2
0.9,0.7305,waveform,sym,0,0.1,2
0.1,0.53975,waveform,sym,0,0.1,3
0.2,0.56075,waveform,sym,0,0.1,3
0.30000000000000004,0.57375,waveform,sym,0,0.1,3
0.4,0.59675,waveform,sym,0,0.1,3
0.5,0.6275,waveform,sym,0,0.1,3
0.6,0.6365,waveform,sym,0,0.1,3
0.7000000000000001,0.6785,waveform,sym,0,0.1,3
0.8,0.689,waveform,sym,0,0.1,3
0.9,0.7075,waveform,sym,0,0.1,3
