noise_rate,error_rate,dataset,noise_type,causal,initial_noise,seed
0.7000000000000001,0.64685,yxguassian,sym,0,0.1,2
0.9000000000000001,0.7961,yxguassian,sym,0,0.1,2
0.1,0.2039,yxguassian,sym,0,0.2,2
0.30000000000000004,0.35315,yxguassian,sym,0,0.2,2
0.5000000000000001,0.50085,yxguassian,sym,0,0.2,2
0.7000000000000001,0.64685,yxguassian,sym,0,0.2,2
0.9000000000000001,0.7961,yxguassian,sym,0,0.2,2
0.1,0.20385,yxguassian,sym,0,0.1,3
0.30000000000000004,0.3509,yxguassian,sym,0,0.1,3
0.5000000000000001,0.4991,yxguassian,sym,0,0.1,3
0.7000000000000001,0.6491,yxguassian,sym,0,0.1,3
0.9000000000000001,0.79615,yxguassian,sym,0,0.1,3
0.1,0.20385,yxguassian,sym,0,0.2,3
0.30000000000000004,0.3509,yxguassian,sym,0,0.2,3
0.5000000000000001,0.4991,yxguassian,sym,0,0.2,3
0.7000000000000001,0.6491,yxguassian,sym,0,0.2,3
0.9000000000000001,0.79615,yxguassian,sym,0,0.2,3
0.1,0.2036,yxguassian,instance,0,0.1,1
0.30000000000000004,0.35235,yxguassian,instance,0,0.1,1
0.5000000000000001,0.49715,yxguassian,instance,0,0.1,1
0.7000000000000001,0.64765,yxguassian,instance,0,0.1,1
0.9000000000000001,0.7964,yxguassian,instance,0,0.1,1
0.1,0.2036,yxguassian,instance,0,0.2,1
0.30000000000000004,0.35235,yxguassian,instance,0,0.2,1
0.5000000000000001,0.49715,yxguassian,instance,0,0.2,1
0.7000000000000001,0.64765,yxguassian,instance,0,0.2,1
0.9000000000000001,0.7964,yxguassian,instance,0,0.2,1
0.1,0.2041,yxguassian,instance,0,0.1,2
0.30000000000000004,0.35335,yxguassian,instance,0,0.1,2
0.5000000000000001,0.50065,yxguassian,instance,0,0.1,2
0.7000000000000001,0.64665,yxguassian,instance,0,0.1,2
0.9000000000000001,0.7959,yxguassian,instance,0,0.1,2
0.1,0.2041,yxguassian,instance,0,0.2,2
0.30000000000000004,0.35335,yxguassian,instance,0,0.2,2
0.5000000000000001,0.50065,yxguassian,instance,0,0.2,2
0.7000000000000001,0.64665,yxguassian,instance,0,0.2,2
0.9000000000000001,0.7959,yxguassian,instance,0,0.2,2
0.1,0.2038,yxguassian,instance,0,0.1,3
0.30000000000000004,0.35085,yxguassian,instance,0,0.1,3
0.5000000000000001,0.49895,yxguassian,instance,0,0.1,3
0.7000000000000001,0.64915,yxguassian,instance,0,0.1,3
0.9000000000000001,0.7962,yxguassian,instance,0,0.1,3
0.1,0.2038,yxguassian,instance,0,0.2,3
0.30000000000000004,0.35085,yxguassian,instance,0,0.2,3
0.5000000000000001,0.49895,yxguassian,instance,0,0.2,3
0.7000000000000001,0.64915,yxguassian,instance,0,0.2,3
0.9000000000000001,0.7962,yxguassian,instance,0,0.2,3
0.1,0.2033,yxguassian,pair,0,0.1,1
0.30000000000000004,0.35245,yxguassian,pair,0,0.1,1
0.5000000000000001,0.49715,yxguassian,pair,0,0.1,1
0.7000000000000001,0.64755,yxguassian,pair,0,0.1,1
0.9000000000000001,0.7967,yxguassian,pair,0,0.1,1
0.1,0.2033,yxguassian,pair,0,0.2,1
0.30000000000000004,0.35245,yxguassian,pair,0,0.2,1
0.5000000000000001,0.49715,yxguassian,pair,0,0.2,1
0.7000000000000001,0.64755,yxguassian,pair,0,0.2,1
0.9000000000000001,0.7967,yxguassian,pair,0,0.2,1
0.1,0.2039,yxguassian,pair,0,0.1,2
0.30000000000000004,0.35315,yxguassian,pair,0,0.1,2
0.5000000000000001,0.50085,yxguassian,pair,0,0.1,2
0.7000000000000001,0.64685,yxguassian,pair,0,0.1,2
0.9000000000000001,0.7961,yxguassian,pair,0,0.1,2
0.1,0.2039,yxguassian,pair,0,0.2,2
0.30000000000000004,0.35315,yxguassian,pair,0,0.2,2
0.5000000000000001,0.50085,yxguassian,pair,0,0.2,2
0.7000000000000001,0.64685,yxguassian,pair,0,0.2,2
0.9000000000000001,0.7961,yxguassian,pair,0,0.2,2
0.1,0.20385,yxguassian,pair,0,0.1,3
0.30000000000000004,0.3509,yxguassian,pair,0,0.1,3
0.5000000000000001,0.4991,yxguassian,pair,0,0.1,3
0.7000000000000001,0.6491,yxguassian,pair,0,0.1,3
0.9000000000000001,0.79615,yxguassian,pair,0,0.1,3
0.1,0.20385,yxguassian,pair,0,0.2,3
0.30000000000000004,0.3509,yxguassian,pair,0,0.2,3
0.5000000000000001,0.4991,yxguassian,pair,0,0.2,3
0.7000000000000001,0.6491,yxguassian,pair,0,0.2,3
0.9000000000000001,0.79615,yxguassian,pair,0,0.2,3
0.1,0.568,balancescale,sym,1,0.1,1
0.30000000000000004,0.602,balancescale,sym,1,0.1,1
0.5000000000000001,0.658,balancescale,sym,1,0.1,1
0.7000000000000001,0.636,balancescale,sym,1,0.1,1
0.9000000000000001,0.692,balancescale,sym,1,0.1,1
0.1,0.568,balancescale,sym,1,0.2,1
0.30000000000000004,0.602,balancescale,sym,1,0.2,1
0.5000000000000001,0.658,balancescale,sym,1,0.2,1
0.7000000000000001,0.636,balancescale,sym,1,0.2,1
0.9000000000000001,0.692,balancescale,sym,1,0.2,1
0.1,0.56,balancescale,sym,1,0.1,2
0.30000000000000004,0.588,balancescale,sym,1,0.1,2
0.5000000000000001,0.64,balancescale,sym,1,0.1,2
0.7000000000000001,0.694,balancescale,sym,1,0.1,2
0.9000000000000001,0.696,balancescale,sym,1,0.1,2
0.1,0.56,balancescale,sym,1,0.2,2
0.30000000000000004,0.588,balancescale,sym,1,0.2,2
0.5000000000000001,0.64,balancescale,sym,1,0.2,2
0.7000000000000001,0.694,balancescale,sym,1,0.2,2
0.9000000000000001,0.696,balancescale,sym,1,0.2,2
0.1,0.524,balancescale,sym,1,0.1,3
0.30000000000000004,0.562,balancescale,sym,1,0.1,3
0.5000000000000001,0.64,balancescale,sym,1,0.1,3
0.7000000000000001,0.664,balancescale,sym,1,0.1,3
0.9000000000000001,0.726,balancescale,sym,1,0.1,3
0.1,0.54,balancescale,sym,1,0.2,3
0.30000000000000004,0.574,balancescale,sym,1,0.2,3
0.5000000000000001,0.62,balancescale,sym,1,0.2,3
0.7000000000000001,0.666,balancescale,sym,1,0.2,3
0.9000000000000001,0.76,balancescale,sym,1,0.2,3
0.1,0.56,balancescale,instance,1,0.1,1
0.30000000000000004,0.594,balancescale,instance,1,0.1,1
0.5000000000000001,0.652,balancescale,instance,1,0.1,1
0.7000000000000001,0.638,balancescale,instance,1,0.1,1
0.9000000000000001,0.698,balancescale,instance,1,0.1,1
0.1,0.56,balancescale,instance,1,0.2,1
0.30000000000000004,0.594,balancescale,instance,1,0.2,1
0.5000000000000001,0.652,balancescale,instance,1,0.2,1
0.7000000000000001,0.638,balancescale,instance,1,0.2,1
0.9000000000000001,0.698,balancescale,instance,1,0.2,1
0.1,0.562,balancescale,instance,1,0.1,2
0.30000000000000004,0.57,balancescale,instance,1,0.1,2
0.5000000000000001,0.652,balancescale,instance,1,0.1,2
0.7000000000000001,0.69,balancescale,instance,1,0.1,2
0.9000000000000001,0.704,balancescale,instance,1,0.1,2
0.1,0.562,balancescale,instance,1,0.2,2
0.30000000000000004,0.57,balancescale,instance,1,0.2,2
0.5000000000000001,0.652,balancescale,instance,1,0.2,2
0.7000000000000001,0.69,balancescale,instance,1,0.2,2
0.9000000000000001,0.704,balancescale,instance,1,0.2,2
0.1,0.524,balancescale,instance,1,0.1,3
0.30000000000000004,0.602,balancescale,instance,1,0.1,3
0.5000000000000001,0.616,balancescale,instance,1,0.1,3
0.7000000000000001,0.654,balancescale,instance,1,0.1,3
0.9000000000000001,0.742,balancescale,instance,1,0.1,3
0.1,0.524,balancescale,instance,1,0.2,3
0.30000000000000004,0.602,balancescale,instance,1,0.2,3
0.5000000000000001,0.616,balancescale,instance,1,0.2,3
0.7000000000000001,0.654,balancescale,instance,1,0.2,3
0.9000000000000001,0.742,balancescale,instance,1,0.2,3
0.1,0.568,balancescale,pair,1,0.1,1
0.30000000000000004,0.602,balancescale,pair,1,0.1,1
0.5000000000000001,0.658,balancescale,pair,1,0.1,1
0.7000000000000001,0.636,balancescale,pair,1,0.1,1
0.9000000000000001,0.692,balancescale,pair,1,0.1,1
0.1,0.568,balancescale,pair,1,0.2,1
0.30000000000000004,0.602,balancescale,pair,1,0.2,1
0.5000000000000001,0.658,balancescale,pair,1,0.2,1
0.7000000000000001,0.636,balancescale,pair,1,0.2,1
0.9000000000000001,0.692,balancescale,pair,1,0.2,1
0.1,0.56,balancescale,pair,1,0.1,2
0.30000000000000004,0.588,balancescale,pair,1,0.1,2
0.5000000000000001,0.64,balancescale,pair,1,0.1,2
0.7000000000000001,0.694,balancescale,pair,1,0.1,2
0.9000000000000001,0.696,balancescale,pair,1,0.1,2
0.1,0.56,balancescale,pair,1,0.2,2
0.30000000000000004,0.588,balancescale,pair,1,0.2,2
0.5000000000000001,0.64,balancescale,pair,1,0.2,2
0.7000000000000001,0.694,balancescale,pair,1,0.2,2
0.9000000000000001,0.696,balancescale,pair,1,0.2,2
0.1,0.524,balancescale,pair,1,0.1,3
0.30000000000000004,0.562,balancescale,pair,1,0.1,3
0.5000000000000001,0.64,balancescale,pair,1,0.1,3
0.7000000000000001,0.664,balancescale,pair,1,0.1,3
0.9000000000000001,0.726,balancescale,pair,1,0.1,3
0.1,0.54,balancescale,pair,1,0.2,3
0.30000000000000004,0.574,balancescale,pair,1,0.2,3
0.5000000000000001,0.62,balancescale,pair,1,0.2,3
0.7000000000000001,0.666,balancescale,pair,1,0.2,3
0.9000000000000001,0.76,balancescale,pair,1,0.2,3
0.1,0.492566510172144,krkp,sym,1,0.1,1
0.30000000000000004,0.505868544600939,krkp,sym,1,0.1,1
0.5000000000000001,0.5070422535211268,krkp,sym,1,0.1,1
0.7000000000000001,0.49413145539906106,krkp,sym,1,0.1,1
0.9000000000000001,0.5074334898278561,krkp,sym,1,0.1,1
0.1,0.492566510172144,krkp,sym,1,0.2,1
0.30000000000000004,0.505868544600939,krkp,sym,1,0.2,1
0.5000000000000001,0.5070422535211268,krkp,sym,1,0.2,1
0.7000000000000001,0.49413145539906106,krkp,sym,1,0.2,1
0.9000000000000001,0.5074334898278561,krkp,sym,1,0.2,1
0.1,0.4945226917057903,krkp,sym,1,0.1,2
0.30000000000000004,0.5023474178403756,krkp,sym,1,0.1,2
0.5000000000000001,0.49765258215962443,krkp,sym,1,0.1,2
0.7000000000000001,0.49765258215962443,krkp,sym,1,0.1,2
0.9000000000000001,0.5054773082942097,krkp,sym,1,0.1,2
0.1,0.5054773082942097,krkp,sym,1,0.2,2
0.30000000000000004,0.49765258215962443,krkp,sym,1,0.2,2
0.5000000000000001,0.5023474178403756,krkp,sym,1,0.2,2
0.7000000000000001,0.5023474178403756,krkp,sym,1,0.2,2
0.9000000000000001,0.4945226917057903,krkp,sym,1,0.2,2
0.1,0.4980438184663537,krkp,sym,1,0.1,3
0.30000000000000004,0.48982785602503914,krkp,sym,1,0.1,3
0.5000000000000001,0.49726134585289516,krkp,sym,1,0.1,3
0.7000000000000001,0.5101721439749609,krkp,sym,1,0.1,3
0.9000000000000001,0.5019561815336463,krkp,sym,1,0.1,3
0.1,0.4980438184663537,krkp,sym,1,0.2,3
0.30000000000000004,0.48982785602503914,krkp,sym,1,0.2,3
0.5000000000000001,0.49726134585289516,krkp,sym,1,0.2,3
0.7000000000000001,0.5101721439749609,krkp,sym,1,0.2,3
0.9000000000000001,0.5019561815336463,krkp,sym,1,0.2,3
0.1,0.492566510172144,krkp,instance,1,0.1,1
0.30000000000000004,0.505868544600939,krkp,instance,1,0.1,1
0.5000000000000001,0.5070422535211268,krkp,instance,1,0.1,1
0.7000000000000001,0.49413145539906106,krkp,instance,1,0.1,1
0.9000000000000001,0.5074334898278561,krkp,instance,1,0.1,1
0.1,0.492566510172144,krkp,instance,1,0.2,1
0.30000000000000004,0.505868544600939,krkp,instance,1,0.2,1
0.5000000000000001,0.5070422535211268,krkp,instance,1,0.2,1
0.7000000000000001,0.49413145539906106,krkp,instance,1,0.2,1
0.9000000000000001,0.5074334898278561,krkp,instance,1,0.2,1
0.1,0.5054773082942097,krkp,instance,1,0.1,2
0.30000000000000004,0.49765258215962443,krkp,instance,1,0.1,2
0.5000000000000001,0.5023474178403756,krkp,instance,1,0.1,2
0.7000000000000001,0.5023474178403756,krkp,instance,1,0.1,2
0.9000000000000001,0.4945226917057903,krkp,instance,1,0.1,2
0.1,0.5054773082942097,krkp,instance,1,0.2,2
0.30000000000000004,0.49765258215962443,krkp,instance,1,0.2,2
0.5000000000000001,0.5023474178403756,krkp,instance,1,0.2,2
0.7000000000000001,0.5023474178403756,krkp,instance,1,0.2,2
0.9000000000000001,0.4945226917057903,krkp,instance,1,0.2,2
0.1,0.5019561815336463,krkp,instance,1,0.1,3
0.30000000000000004,0.5101721439749609,krkp,instance,1,0.1,3
0.5000000000000001,0.5027386541471048,krkp,instance,1,0.1,3
0.7000000000000001,0.48982785602503914,krkp,instance,1,0.1,3
0.9000000000000001,0.4980438184663537,krkp,instance,1,0.1,3
0.1,0.5019561815336463,krkp,instance,1,0.2,3
0.30000000000000004,0.5101721439749609,krkp,instance,1,0.2,3
0.5000000000000001,0.5027386541471048,krkp,instance,1,0.2,3
0.7000000000000001,0.48982785602503914,krkp,instance,1,0.2,3
0.9000000000000001,0.4980438184663537,krkp,instance,1,0.2,3
0.1,0.492566510172144,krkp,pair,1,0.1,1
0.30000000000000004,0.505868544600939,krkp,pair,1,0.1,1
0.5000000000000001,0.5070422535211268,krkp,pair,1,0.1,1
0.7000000000000001,0.49413145539906106,krkp,pair,1,0.1,1
0.9000000000000001,0.5074334898278561,krkp,pair,1,0.1,1
0.1,0.492566510172144,krkp,pair,1,0.2,1
0.30000000000000004,0.505868544600939,krkp,pair,1,0.2,1
0.5000000000000001,0.5070422535211268,krkp,pair,1,0.2,1
0.7000000000000001,0.49413145539906106,krkp,pair,1,0.2,1
0.9000000000000001,0.5074334898278561,krkp,pair,1,0.2,1
0.1,0.4945226917057903,krkp,pair,1,0.1,2
0.30000000000000004,0.5023474178403756,krkp,pair,1,0.1,2
0.5000000000000001,0.49765258215962443,krkp,pair,1,0.1,2
0.7000000000000001,0.49765258215962443,krkp,pair,1,0.1,2
0.9000000000000001,0.5054773082942097,krkp,pair,1,0.1,2
0.1,0.5054773082942097,krkp,pair,1,0.2,2
0.30000000000000004,0.49765258215962443,krkp,pair,1,0.2,2
0.5000000000000001,0.5023474178403756,krkp,pair,1,0.2,2
0.7000000000000001,0.5023474178403756,krkp,pair,1,0.2,2
0.9000000000000001,0.4945226917057903,krkp,pair,1,0.2,2
0.1,0.4980438184663537,krkp,pair,1,0.1,3
0.30000000000000004,0.48982785602503914,krkp,pair,1,0.1,3
0.5000000000000001,0.49726134585289516,krkp,pair,1,0.1,3
0.7000000000000001,0.5101721439749609,krkp,pair,1,0.1,3
0.9000000000000001,0.5019561815336463,krkp,pair,1,0.1,3
0.1,0.4980438184663537,krkp,pair,1,0.2,3
0.30000000000000004,0.48982785602503914,krkp,pair,1,0.2,3
0.5000000000000001,0.49726134585289516,krkp,pair,1,0.2,3
0.7000000000000001,0.5101721439749609,krkp,pair,1,0.2,3
0.9000000000000001,0.5019561815336463,krkp,pair,1,0.2,3
0.1,0.51675,waveform,sym,0,0.1,1
0.30000000000000004,0.56525,waveform,sym,0,0.1,1
0.5000000000000001,0.61675,waveform,sym,0,0.1,1
0.7000000000000001,0.68225,waveform,sym,0,0.1,1
0.9000000000000001,0.726,waveform,sym,0,0.1,1
0.1,0.51675,waveform,sym,0,0.2,1
0.30000000000000004,0.56525,waveform,sym,0,0.2,1
0.5000000000000001,0.61675,waveform,sym,0,0.2,1
0.7000000000000001,0.68225,waveform,sym,0,0.2,1
0.9000000000000001,0.726,waveform,sym,0,0.2,1
0.1,0.518,waveform,sym,0,0.1,2
0.30000000000000004,0.567,waveform,sym,0,0.1,2
0.5000000000000001,0.63725,waveform,sym,0,0.1,2
0.7000000000000001,0.68425,waveform,sym,0,0.1,2
0.9000000000000001,0.7275,waveform,sym,0,0.1,2
0.1,0.518,waveform,sym,0,0.2,2
0.30000000000000004,0.567,waveform,sym,0,0.2,2
0.5000000000000001,0.63725,waveform,sym,0,0.2,2
0.7000000000000001,0.68425,waveform,sym,0,0.2,2
0.9000000000000001,0.7275,waveform,sym,0,0.2,2
0.1,0.52025,waveform,sym,0,0.1,3
0.30000000000000004,0.58025,waveform,sym,0,0.1,3
0.5000000000000001,0.61025,waveform,sym,0,0.1,3
0.7000000000000001,0.686,waveform,sym,0,0.1,3
0.9000000000000001,0.7245,waveform,sym,0,0.1,3
0.1,0.52725,waveform,sym,0,0.2,3
0.30000000000000004,0.56675,waveform,sym,0,0.2,3
0.5000000000000001,0.6325,waveform,sym,0,0.2,3
0.7000000000000001,0.657,waveform,sym,0,0.2,3
0.9000000000000001,0.72175,waveform,sym,0,0.2,3
0.1,0.51675,waveform,instance,0,0.1,1
0.30000000000000004,0.56525,waveform,instance,0,0.1,1
0.5000000000000001,0.61675,waveform,instance,0,0.1,1
0.7000000000000001,0.68225,waveform,instance,0,0.1,1
0.9000000000000001,0.726,waveform,instance,0,0.1,1
0.1,0.51675,waveform,instance,0,0.2,1
0.30000000000000004,0.56525,waveform,instance,0,0.2,1
0.5000000000000001,0.61675,waveform,instance,0,0.2,1
0.7000000000000001,0.68225,waveform,instance,0,0.2,1
0.9000000000000001,0.726,waveform,instance,0,0.2,1
0.1,0.518,waveform,instance,0,0.1,2
0.30000000000000004,0.567,waveform,instance,0,0.1,2
0.5000000000000001,0.63725,waveform,instance,0,0.1,2
0.7000000000000001,0.68425,waveform,instance,0,0.1,2
0.9000000000000001,0.7275,waveform,instance,0,0.1,2
0.1,0.53075,waveform,instance,0,0.2,2
0.30000000000000004,0.58475,waveform,instance,0,0.2,2
0.5000000000000001,0.6225,waveform,instance,0,0.2,2
0.7000000000000001,0.67425,waveform,instance,0,0.2,2
0.9000000000000001,0.719,waveform,instance,0,0.2,2
0.1,0.52725,waveform,instance,0,0.1,3
0.30000000000000004,0.56675,waveform,instance,0,0.1,3
0.5000000000000001,0.6325,waveform,instance,0,0.1,3
0.7000000000000001,0.657,waveform,instance,0,0.1,3
0.9000000000000001,0.72175,waveform,instance,0,0.1,3
0.1,0.52725,waveform,instance,0,0.2,3
0.30000000000000004,0.56675,waveform,instance,0,0.2,3
0.5000000000000001,0.6325,waveform,instance,0,0.2,3
0.7000000000000001,0.657,waveform,instance,0,0.2,3
0.9000000000000001,0.72175,waveform,instance,0,0.2,3
0.1,0.53175,waveform,pair,0,0.1,1
0.30000000000000004,0.58125,waveform,pair,0,0.1,1
0.5000000000000001,0.6335,waveform,pair,0,0.1,1
0.7000000000000001,0.667,waveform,pair,0,0.1,1
0.9000000000000001,0.73225,waveform,pair,0,0.1,1
0.1,0.53175,waveform,pair,0,0.2,1
0.30000000000000004,0.58125,waveform,pair,0,0.2,1
0.5000000000000001,0.6335,waveform,pair,0,0.2,1
0.7000000000000001,0.667,waveform,pair,0,0.2,1
0.9000000000000001,0.73225,waveform,pair,0,0.2,1
0.1,0.53075,waveform,pair,0,0.1,2
0.30000000000000004,0.58475,waveform,pair,0,0.1,2
0.5000000000000001,0.6225,waveform,pair,0,0.1,2
0.7000000000000001,0.67425,waveform,pair,0,0.1,2
0.9000000000000001,0.719,waveform,pair,0,0.1,2
0.1,0.53075,waveform,pair,0,0.2,2
0.30000000000000004,0.58475,waveform,pair,0,0.2,2
0.5000000000000001,0.6225,waveform,pair,0,0.2,2
0.7000000000000001,0.67425,waveform,pair,0,0.2,2
0.9000000000000001,0.719,waveform,pair,0,0.2,2
0.1,0.52025,waveform,pair,0,0.1,3
0.30000000000000004,0.58025,waveform,pair,0,0.1,3
0.5000000000000001,0.61025,waveform,pair,0,0.1,3
0.7000000000000001,0.686,waveform,pair,0,0.1,3
0.9000000000000001,0.7245,waveform,pair,0,0.1,3
0.1,0.52025,waveform,pair,0,0.2,3
0.30000000000000004,0.58025,waveform,pair,0,0.2,3
0.5000000000000001,0.61025,waveform,pair,0,0.2,3
0.7000000000000001,0.686,waveform,pair,0,0.2,3
0.9000000000000001,0.7245,waveform,pair,0,0.2,3
0.1,0.6500783699059561,splice,sym,1,0.1,1
0.30000000000000004,0.6504702194357367,splice,sym,1,0.1,1
0.5000000000000001,0.6637931034482759,splice,sym,1,0.1,1
0.7000000000000001,0.6649686520376176,splice,sym,1,0.1,1
0.9000000000000001,0.6724137931034483,splice,sym,1,0.1,1
0.1,0.6504702194357367,splice,sym,1,0.2,1
0.30000000000000004,0.6508620689655172,splice,sym,1,0.2,1
0.5000000000000001,0.6641849529780565,splice,sym,1,0.2,1
0.7000000000000001,0.6594827586206896,splice,sym,1,0.2,1
0.9000000000000001,0.6810344827586207,splice,sym,1,0.2,1
0.1,0.6485109717868338,splice,sym,1,0.1,2
0.30000000000000004,0.6590909090909091,splice,sym,1,0.1,2
0.5000000000000001,0.6586990595611285,splice,sym,1,0.1,2
0.7000000000000001,0.6575235109717869,splice,sym,1,0.1,2
0.9000000000000001,0.6657523510971787,splice,sym,1,0.1,2
0.1,0.6512539184952978,splice,sym,1,0.2,2
0.30000000000000004,0.6614420062695925,splice,sym,1,0.2,2
0.5000000000000001,0.6543887147335423,splice,sym,1,0.2,2
0.7000000000000001,0.6594827586206896,splice,sym,1,0.2,2
0.9000000000000001,0.6630094043887147,splice,sym,1,0.2,2
0.1,0.6504702194357367,splice,sym,1,0.1,3
